fecha_hora_,Temperatura_max,Temperatura_min,Temperatura_mean,codigo
2013-04-26,28.7,18.3,21.243843137254864,202
2013-04-27,28.4,18.1,21.4600441501104,202
2013-04-28,29.0,19.1,21.899999999999917,202
2013-04-29,23.8,18.4,20.790780141843967,202
2013-04-30,29.0,18.2,21.569899425287417,202
2013-05-01,26.0,19.0,21.538498957609367,202
2013-05-02,26.1,19.3,20.979396551724125,202
2013-05-03,28.0,17.4,20.90338680926925,202
2013-05-04,29.8,17.9,20.57326642335762,202
2013-05-05,27.1,17.3,19.46696428571435,202
2013-05-06,25.8,17.9,21.1689240030098,202
2013-05-07,24.5,18.5,20.20144300144306,202
2013-05-08,27.5,17.9,21.80190677966103,202
2013-05-09,28.7,18.5,22.089028651292814,202
2013-05-10,26.6,17.9,21.7689075630252,202
2013-05-11,28.4,19.5,22.910778859527127,202
2013-05-12,28.2,18.8,23.3681944444444,202
2013-05-13,28.1,19.2,22.32746870653686,202
2013-05-14,29.3,19.7,23.37576388888887,202
2013-05-15,26.6,18.9,20.74354166666667,202
2013-05-16,27.2,18.9,21.062447844228014,202
2013-05-17,23.9,17.8,20.4993055555556,202
2013-05-18,29.0,19.0,22.357430555555528,202
2013-05-19,30.1,19.7,22.82071057192377,202
2013-05-20,26.2,18.3,21.38678720445061,202
2013-05-21,27.4,18.0,20.530243902438993,202
2013-05-22,25.7,16.7,20.206041666666653,202
2013-05-23,27.1,17.4,20.423018080667564,202
2013-05-24,27.2,17.3,21.18347232752099,202
2013-05-25,28.7,18.6,23.03022932592077,202
2013-05-26,28.1,19.3,22.468197633959583,202
2013-05-27,27.3,19.9,22.48116747741486,202
2013-05-28,28.2,18.9,21.744127866574075,202
2013-05-29,25.1,18.3,20.884840055632772,202
2013-05-30,27.0,17.8,20.942928571428464,202
2013-05-31,25.2,17.5,20.480368532955342,202
2013-06-01,25.9,17.2,20.89218637992825,202
2013-06-02,29.7,18.7,23.186416184971115,202
2013-06-03,28.9,19.5,23.358773784355208,202
2013-06-04,28.9,19.1,23.837689530685928,202
2013-06-05,28.1,18.9,22.94253785147802,202
2013-06-06,27.4,19.0,22.23119469026553,202
2013-06-07,29.0,18.5,23.284915378955116,202
2013-06-08,29.1,18.7,23.777730192719527,202
2013-06-09,29.3,19.2,23.934366197183095,202
2013-06-10,29.8,20.1,23.828876244665793,202
2013-06-11,28.8,19.0,22.26958092485552,202
2013-06-12,29.4,17.8,22.515898959881156,202
2013-06-13,29.2,17.9,22.96997855611149,202
2013-06-14,27.0,19.9,21.99896373056997,202
2013-06-18,29.7,0.0,25.310714285714337,202
2013-06-19,27.7,19.9,22.96249999999999,202
2013-06-20,28.5,0.0,23.39951253481901,202
2013-06-21,29.9,19.1,23.57825783972122,202
2013-06-22,28.7,19.9,23.626955307262538,202
2013-06-23,29.9,0.0,24.025348189415013,202
2013-06-24,28.5,17.5,21.618125000000063,202
2013-06-25,28.0,17.3,21.847210599721045,202
2013-06-26,30.5,18.8,23.77398884239887,202
2013-06-27,27.7,19.1,22.45069541029207,202
2013-06-28,25.1,16.8,20.623071577484385,202
2013-06-29,26.0,0.0,21.48368200836824,202
2013-06-30,26.6,17.0,21.051394700139454,202
2013-07-01,25.4,17.6,20.084920083391285,202
2013-07-02,28.7,16.2,22.093120222376637,202
2013-07-03,26.0,19.2,21.504453723034096,202
2013-07-04,26.5,17.3,21.58360083740401,202
2013-07-05,24.8,18.6,20.889770354906062,202
2013-07-06,28.6,18.1,22.683554006968674,202
2013-07-07,28.8,17.5,22.938912133891243,202
2013-07-08,28.7,16.5,22.358269364968564,202
2013-07-09,27.9,17.6,22.34506405425779,202
2013-07-10,28.0,19.5,23.04559721011336,202
2013-07-11,28.0,18.9,22.815703125000006,202
2013-07-12,27.7,18.6,22.617896935933125,202
2013-07-13,28.3,18.5,22.72762973352035,202
2013-07-14,29.0,18.9,23.241487143849856,202
2013-07-15,26.4,19.3,22.286319444444466,202
2013-07-16,29.3,18.0,23.644822793606693,202
2013-07-17,29.2,19.7,24.08867268936761,202
2013-07-18,28.4,19.1,23.47451388888885,202
2013-07-19,26.9,18.5,21.943293954134823,202
2013-07-20,26.7,18.6,22.391736111111182,202
2013-07-21,28.7,18.9,23.621820708825513,202
2013-07-22,28.1,18.6,22.41374999999994,202
2013-07-23,29.0,18.7,23.098469032707047,202
2013-07-24,29.5,18.9,23.87821851078629,202
2013-07-25,29.2,19.1,23.880449961210264,202
2013-07-26,28.2,19.4,22.778004369992797,202
2013-07-27,29.6,18.0,23.116817234190385,202
2013-07-28,28.8,19.5,24.098539638386676,202
2013-07-29,29.3,19.6,24.118194444444413,202
2013-07-30,27.7,19.7,23.092147324530934,202
2013-07-31,29.8,18.6,23.587421820708823,202
2013-08-01,28.1,18.1,22.269511305616337,202
2013-08-02,27.4,16.8,21.573922114047292,202
2013-08-03,28.8,17.3,22.7139680333566,202
2013-08-04,29.2,18.5,23.765544412607426,202
2013-08-05,29.2,18.8,23.380055594162574,202
2013-08-06,28.7,19.6,22.944027777777773,202
2013-08-07,26.6,18.9,21.6150104239055,202
2013-08-08,24.4,17.3,20.24569444444445,202
2013-08-09,27.0,16.4,20.778884180790982,202
2013-08-10,28.4,17.5,20.41394700139471,202
2013-08-11,27.2,17.2,20.314861111111128,202
2013-08-12,27.3,17.7,20.862847222222236,202
2013-08-13,25.1,16.6,19.975694444444418,202
2013-08-14,29.6,18.8,23.527430555555537,202
2013-08-15,28.4,19.9,23.555486111111087,202
2013-08-16,28.8,19.8,23.000763358778684,202
2013-08-17,29.4,17.6,22.546458333333376,202
2013-08-18,26.0,17.7,20.366736256089116,202
2013-08-19,26.1,18.4,21.528124999999957,202
2013-08-20,28.9,18.1,22.37881944444448,202
2013-08-21,28.8,18.5,22.704027777777736,202
2013-08-22,28.5,17.9,22.424861111111117,202
2013-08-23,28.6,19.0,22.9697414395528,202
2013-08-24,27.2,18.2,21.691944444444474,202
2013-08-25,27.9,17.9,21.99951388888891,202
2013-08-26,28.2,17.5,21.90520833333333,202
2013-08-27,28.0,17.9,21.866874999999958,202
2013-08-28,28.7,18.8,23.679722222222185,202
2013-08-29,27.9,18.2,22.16361111111112,202
2013-08-30,28.0,19.0,22.59748778785763,202
2013-08-31,28.7,18.6,23.425260235947256,202
2013-09-01,28.8,18.1,22.076319444444408,202
2013-09-02,27.5,17.5,22.00472222222225,202
2013-09-03,27.1,16.9,20.41666666666665,202
2013-09-04,24.3,17.7,20.557601115760185,202
2013-09-05,28.3,18.1,20.954999999999977,202
2013-09-06,23.9,17.6,19.825383542538372,202
2013-09-07,26.1,17.7,20.637569444444477,202
2013-09-08,28.3,18.8,22.157361111111143,202
2013-09-09,26.7,18.1,21.447291666666672,202
2013-09-10,26.3,17.5,21.479236111111156,202
2013-09-11,25.7,18.2,20.902986111111176,202
2013-09-12,28.3,17.8,20.369374999999994,202
2013-09-13,27.1,18.1,21.518472222222236,202
2013-09-14,28.0,19.2,22.339930555555554,202
2013-09-15,29.6,19.2,24.071041666666705,202
2013-09-16,29.6,19.7,24.565347222222222,202
2013-09-17,27.7,19.7,22.773124999999997,202
2013-09-18,28.4,19.8,23.4336805555555,202
2013-09-19,28.5,19.6,22.95861111111106,202
2013-09-20,28.7,18.2,23.315614156835508,202
2013-09-21,30.0,19.0,24.130737134909623,202
2013-09-22,29.5,19.8,23.980405878236517,202
2013-09-23,29.8,20.3,24.54749999999994,202
2013-09-24,30.0,18.3,23.642847222222244,202
2013-09-25,28.6,19.8,23.969722222222263,202
2013-09-26,27.8,19.9,21.67798611111109,202
2013-09-27,26.2,17.7,21.131925264013027,202
2013-09-28,26.3,16.3,20.239444444444498,202
2013-09-29,27.4,18.5,21.32520833333331,202
2013-09-30,26.1,17.4,20.578416257883685,202
2013-10-01,25.5,17.3,20.467013888888918,202
2013-10-02,29.0,17.6,22.02708333333337,202
2013-10-03,26.1,19.0,21.83608605135322,202
2013-10-04,25.9,16.8,20.43213046495492,202
2013-10-05,29.2,18.2,23.16187500000002,202
2013-10-06,29.7,18.4,23.630534351145098,202
2013-10-07,28.2,19.1,23.134494773519204,202
2013-10-08,28.8,18.4,22.99576388888893,202
2013-10-09,29.0,19.9,23.71194444444452,202
2013-10-10,29.0,17.3,22.75937500000007,202
2013-10-11,27.4,17.1,21.203611111111123,202
2013-10-12,28.0,18.3,21.615572625698306,202
2013-10-13,26.3,16.6,20.74770833333329,202
2013-10-14,21.6,17.7,19.291944444444496,202
2013-10-15,28.1,18.4,21.565342163355393,202
2013-10-16,23.0,18.4,20.340833333333347,202
2013-10-17,26.5,17.9,21.250833333333325,202
2013-10-18,28.5,18.8,21.458584442887144,202
2013-10-19,30.4,18.5,23.437430555555522,202
2013-10-20,27.8,19.4,22.9122916666667,202
2013-10-21,25.9,18.5,21.022152777777727,202
2013-10-22,25.5,17.5,20.804930555555437,202
2013-10-23,26.9,18.6,21.336944444444434,202
2013-10-24,27.5,18.8,22.220503848845386,202
2013-10-25,29.5,19.5,22.882986111111183,202
2013-10-26,28.4,19.3,22.65569444444447,202
2013-10-27,27.0,18.2,21.301876302988216,202
2013-10-28,28.5,18.5,22.259444444444505,202
2013-10-29,28.1,18.1,21.44525339043543,202
2013-10-30,27.7,18.4,21.39409312022244,202
2013-10-31,26.4,17.6,21.083599722029206,202
2013-11-01,26.2,16.9,21.28590277777774,202
2013-11-02,27.6,17.1,21.97972222222217,202
2013-11-03,27.8,16.5,21.247291666666626,202
2013-11-04,27.8,16.5,19.83430555555554,202
2013-11-05,26.7,16.7,20.103611111111107,202
2013-11-06,27.6,16.6,20.478194444444416,202
2013-11-07,24.5,16.7,19.926944444444413,202
2013-11-08,27.9,17.8,21.022345593337985,202
2013-11-09,26.4,18.0,21.31726973684224,202
2013-11-10,25.8,18.7,20.892083333333268,202
2013-11-11,29.5,18.6,22.750277777777853,202
2013-11-12,28.4,18.8,22.659999999999975,202
2013-11-13,28.9,18.3,22.81534722222218,202
2013-11-14,28.6,18.1,22.57057598889663,202
2013-11-15,29.0,18.7,22.727222222222224,202
2013-11-16,28.8,19.5,23.36159722222222,202
2013-11-17,29.5,19.2,22.363055555555515,202
2013-11-18,28.3,18.0,21.735803374908258,202
2013-11-19,27.4,17.9,21.311944444444446,202
2013-11-20,26.0,17.7,20.14562499999993,202
2013-11-21,27.1,18.5,21.611265646731567,202
2013-11-22,28.6,18.0,21.540902777777795,202
2013-11-23,26.2,19.0,20.96131944444447,202
2013-11-24,24.7,17.3,19.46037473976411,202
2013-11-25,28.5,16.6,20.942152777777675,202
2013-11-26,27.1,16.8,20.140902777777757,202
2013-11-27,27.3,17.5,21.20333333333336,202
2013-11-28,25.0,17.5,20.587300485773792,202
2013-11-29,27.8,18.2,21.020277777777704,202
2013-11-30,23.5,17.5,19.470763888888907,202
2013-12-01,26.2,17.1,20.03548611111112,202
2013-12-02,24.0,16.9,19.928611111111138,202
2013-12-03,25.0,17.1,20.157152777777824,202
2013-12-04,26.3,17.3,21.523402777777736,202
2013-12-05,27.4,18.4,22.187777777777832,202
2013-12-06,28.6,18.1,22.409999999999982,202
2013-12-07,24.6,19.0,20.592963330029818,202
2013-12-08,25.8,18.0,19.96458333333339,202
2013-12-09,23.9,17.4,20.024027777777757,202
2013-12-10,27.6,18.3,21.96486111111111,202
2013-12-11,28.5,18.4,22.324860724234,202
2013-12-12,28.5,19.2,22.740069444444494,202
2013-12-13,24.5,19.2,21.598263888888933,202
2013-12-14,28.4,18.5,22.85888888888891,202
2013-12-15,29.2,19.6,23.434652777777778,202
2013-12-16,27.6,19.5,22.533958333333302,202
2013-12-17,26.3,18.8,21.45409722222221,202
2013-12-18,23.9,18.6,20.113680555555522,202
2013-12-19,28.4,17.6,21.425121781489256,202
2013-12-20,25.7,17.4,21.213750000000022,202
2013-12-21,29.0,18.3,21.72479166666661,202
2013-12-22,25.5,18.7,20.952777777777726,202
2013-12-23,23.9,17.0,18.80423611111108,202
2013-12-24,26.0,16.9,19.994220055710237,202
2013-12-25,28.6,17.4,20.931180555555585,202
2013-12-26,26.5,18.0,20.948055555555616,202
2013-12-27,28.3,18.5,22.274791666666623,202
2013-12-28,29.5,18.6,23.611666666666615,202
2013-12-29,30.3,18.7,23.690069444444447,202
2013-12-30,27.6,20.1,22.875277777777782,202
2013-12-31,28.5,19.0,22.649027777777714,202
2014-01-01,28.1,19.4,22.508888888888976,202
2014-01-02,26.7,18.5,21.860694444444462,202
2014-01-03,25.2,18.7,21.63236111111111,202
2014-01-04,28.7,19.0,23.070416666666667,202
2014-01-05,29.3,19.2,21.990839694656472,202
2014-01-06,23.4,17.7,19.378958333333294,202
2014-01-07,28.3,17.6,21.13291666666675,202
2014-01-08,25.6,18.4,21.14486111111115,202
2014-01-09,28.0,17.8,21.498958333333334,202
2014-01-10,27.9,18.4,21.076666666666668,202
2014-01-11,28.2,17.7,20.41576388888885,202
2014-01-12,25.9,17.7,20.9110340041638,202
2014-01-13,27.4,19.2,22.485902777777774,202
2014-01-14,28.0,19.2,22.733728222996536,202
2014-01-15,28.9,19.2,22.645118549511785,202
2014-01-16,27.6,19.1,22.65465277777772,202
2014-01-17,27.6,19.0,22.347013888888895,202
2014-01-18,28.3,19.5,23.289513888888916,202
2014-01-19,27.9,19.4,22.694930555555548,202
2014-01-20,25.5,19.8,22.145315752949305,202
2014-01-21,26.1,19.7,22.224236111111136,202
2014-01-22,26.8,19.8,21.445625000000025,202
2014-01-23,28.2,18.9,22.473124999999985,202
2014-01-24,28.0,19.0,22.6403472222222,202
2014-01-25,28.5,18.6,22.29374999999998,202
2014-01-26,25.6,18.1,20.757847222222246,202
2014-01-27,28.4,16.8,21.76580419580423,202
2014-01-28,29.1,18.8,21.76097222222226,202
2014-01-29,29.3,19.4,22.57534722222218,202
2014-01-30,25.5,18.6,20.96979166666676,202
2014-01-31,27.2,17.2,21.76305555555554,202
2014-02-01,27.8,19.4,22.525486111111103,202
2014-02-02,27.5,19.3,21.75774843641406,202
2014-02-03,26.6,18.9,21.822051639916257,202
2014-02-04,28.6,18.2,22.453958333333365,202
2014-02-05,27.8,18.0,21.9121527777778,202
2014-02-06,28.2,17.7,21.482499999999945,202
2014-02-07,27.0,18.7,21.752222222222276,202
2014-02-08,26.2,19.1,21.931944444444515,202
2014-02-09,27.9,19.3,22.605416666666677,202
2014-02-10,28.7,18.3,22.85895833333334,202
2014-02-11,29.1,19.6,23.217499999999976,202
2014-02-12,29.3,19.6,23.570902777777757,202
2014-02-13,26.7,19.3,21.585277777777733,202
2014-02-14,25.0,19.0,20.978888888888836,202
2014-02-15,28.7,19.5,22.948750000000043,202
2014-02-16,29.0,18.1,22.889999999999972,202
2014-02-17,27.8,18.3,21.089444444444382,202
2014-02-18,27.5,18.2,21.77860627177705,202
2014-02-19,26.5,19.1,21.183888888888884,202
2014-02-20,26.0,18.8,21.31479166666665,202
2014-02-21,28.4,18.5,21.875138888888873,202
2014-02-22,25.2,18.9,21.347708333333415,202
2014-02-23,26.6,19.2,22.069583333333302,202
2014-02-24,29.1,19.1,22.19277777777775,202
2014-02-25,25.3,19.8,21.957777777777824,202
2014-02-26,28.5,19.2,22.71715277777782,202
2014-02-27,26.9,17.5,20.47701388888883,202
2014-02-28,26.1,18.0,20.632013888888856,202
2014-03-01,26.3,18.7,21.507702984038858,202
2014-03-02,28.3,17.1,21.47118055555555,202
2014-03-03,27.1,18.2,20.808819444444413,202
2014-03-04,28.9,18.1,21.064097222222244,202
2014-03-05,27.0,18.3,21.579305555555564,202
2014-03-06,28.3,17.9,21.239036312849173,202
2014-03-07,26.2,18.3,21.072708333333466,202
2014-03-08,27.1,18.3,20.74999999999992,202
2014-03-09,29.2,18.2,20.933750000000025,202
2014-03-10,27.7,18.4,21.717569444444425,202
2014-03-11,28.8,18.8,22.006250000000083,202
2014-03-12,26.1,16.7,20.53874999999998,202
2014-03-13,25.2,19.6,21.248366921473316,202
2014-03-14,25.4,18.8,21.188194444444473,202
2014-03-15,28.7,19.3,21.802259414225965,202
2014-03-16,28.6,18.5,21.29680555555563,202
2014-03-17,28.9,19.1,22.517499999999945,202
2014-03-18,26.2,20.0,22.150486787204443,202
2014-03-19,29.1,19.0,23.560486111111036,202
2014-03-20,29.0,20.1,24.104583333333256,202
2014-03-21,28.3,20.5,23.55444444444438,202
2014-03-22,29.2,20.0,23.942777777777717,202
2014-03-23,29.0,18.8,23.17263888888886,202
2014-03-24,26.4,19.5,22.052152777777795,202
2014-03-25,28.4,19.3,22.972916666666666,202
2014-03-26,28.4,19.7,22.2504861111111,202
2014-03-27,28.8,19.3,23.321503131523997,202
2014-03-28,29.8,19.0,24.01437499999996,202
2014-03-29,30.6,20.5,24.499722222222253,202
2014-03-30,30.4,19.1,23.54729166666662,202
2014-03-31,27.9,19.2,22.830742539902875,202
2014-04-01,29.6,18.2,23.518611111111074,202
2014-04-02,28.5,19.9,23.852152777777782,202
2014-04-03,28.2,20.1,22.702222222222193,202
2014-04-04,30.3,19.4,22.579999999999966,202
2014-04-05,30.1,19.2,24.05277777777782,202
2014-04-06,29.6,20.8,24.592559109874763,202
2014-04-07,30.2,18.9,24.224027777777803,202
2014-04-08,30.0,20.4,24.20701388888879,202
2014-04-09,26.9,19.8,22.536363636363653,202
2014-04-10,29.9,19.2,23.940972222222182,202
2014-04-11,29.1,20.3,23.56340277777788,202
2014-04-12,29.2,19.7,22.337430555555585,202
2014-04-13,30.0,17.9,23.689999999999998,202
2014-04-14,29.8,20.3,24.297013888888817,202
2014-04-15,27.3,18.8,21.032291666666712,202
2014-04-16,27.1,18.1,20.802918693537322,202
2014-04-17,29.1,18.1,22.214791666666706,202
2014-04-18,27.4,19.3,22.176666666666666,202
2014-04-19,28.6,18.8,22.83770833333337,202
2014-04-20,28.1,18.9,22.49457956914527,202
2014-04-21,28.7,17.9,21.79402777777774,202
2014-04-22,27.6,17.8,22.04531575294928,202
2014-04-23,27.0,18.7,21.508750000000045,202
2014-04-24,25.6,17.4,20.439525139664855,202
2014-04-25,29.7,18.2,22.003263888888846,202
2014-04-26,24.1,17.4,19.79812499999999,202
2014-04-27,28.0,17.9,21.408402777777702,202
2014-04-28,29.5,19.8,23.539791666666613,202
2014-04-29,29.8,19.7,23.444305555555598,202
2014-04-30,28.5,19.2,21.914871438498853,202
2014-05-01,27.3,19.6,21.55194444444447,202
2014-05-02,25.7,19.3,20.942777777777746,202
2014-05-03,29.7,19.0,23.231020124913332,202
2014-05-04,27.2,19.1,22.534861111111194,202
2014-05-05,29.3,19.5,22.964191533657175,202
2014-05-06,27.7,20.3,22.334930555555566,202
2014-05-07,23.0,17.7,20.29424011103408,202
2014-05-08,26.0,18.5,21.101041666666642,202
2014-05-09,24.3,17.6,19.317638888888755,202
2014-05-10,25.8,17.6,20.367986111111072,202
2014-05-11,25.9,17.0,20.511527777777836,202
2014-05-12,29.4,17.4,21.876736111111168,202
2014-05-13,30.3,18.4,23.45361111111109,202
2014-05-14,27.9,18.8,23.11358885017418,202
2014-05-15,27.3,18.6,21.453125000000018,202
2014-05-16,29.4,18.6,22.81395833333331,202
2014-05-17,26.6,18.4,21.19479166666667,202
2014-05-18,27.6,18.7,21.79506944444443,202
2014-05-19,29.4,19.6,23.277847222222235,202
2014-05-20,28.3,19.0,21.781094890510932,202
2014-05-21,27.2,17.9,21.186250000000026,202
2014-05-22,29.6,19.1,22.64291666666664,202
2014-05-23,28.7,17.7,21.020833333333346,202
2014-05-24,30.4,17.6,22.881388888888868,202
2014-05-25,29.7,19.0,23.794513888888915,202
2014-05-26,29.4,19.9,24.022638888888995,202
2014-05-27,28.1,19.6,22.75055555555563,202
2014-05-28,29.6,18.6,23.16993736951984,202
2014-05-29,24.3,18.9,21.006656912948014,202
2014-05-30,28.8,19.0,22.638472222222237,202
2014-05-31,30.1,18.4,23.48027777777775,202
2014-06-01,28.2,19.4,23.297638888888848,202
2014-06-02,28.4,19.0,21.765024288688387,202
2014-06-03,28.6,18.5,22.823541666666667,202
2014-06-04,29.9,19.5,23.69089645587213,202
2014-06-05,27.4,20.1,22.864861111111093,202
2014-06-06,29.4,18.4,23.266180555555547,202
2014-06-07,28.0,18.3,21.551736111111197,202
2014-06-08,29.4,18.8,22.757638888888913,202
2014-06-09,28.9,19.2,23.727727588603205,202
2014-06-10,29.3,18.9,23.20819444444439,202
2014-06-11,29.9,18.7,23.833541666666573,202
2014-06-12,28.0,18.7,23.45527777777773,202
2014-06-13,29.9,19.3,24.25729166666661,202
2014-06-14,30.0,18.1,23.357499999999966,202
2014-06-15,30.1,18.1,23.592569444444447,202
2014-06-16,28.8,20.2,24.310284463895,202
2014-06-17,29.3,19.3,24.131688672689343,202
2014-06-18,29.2,19.8,23.839791666666688,202
2014-06-19,29.0,19.9,23.94437500000005,202
2014-06-20,30.1,19.2,23.569444444444514,202
2014-06-21,29.3,19.0,23.710825815406015,202
2014-06-22,29.2,19.4,23.95868055555551,202
2014-06-23,29.1,20.5,24.176388888888845,202
2014-06-24,29.2,18.3,22.520208333333315,202
2014-06-25,24.5,18.3,20.00298611111112,202
2014-06-26,28.7,17.8,22.60229166666663,202
2014-06-27,28.3,18.2,22.696690647481994,202
2014-06-28,27.9,18.9,21.94847222222218,202
2014-06-29,30.9,19.6,24.287847222222172,202
2014-06-30,28.0,19.1,23.07451388888889,202
2014-07-01,28.8,19.4,23.186736111111166,202
2014-07-02,29.3,18.2,23.19084604715671,202
2014-07-03,29.5,19.0,23.6347309573725,202
2014-07-04,28.8,18.0,23.223802914642633,202
2014-07-05,29.3,17.6,22.918125,202
2014-07-06,29.0,18.7,23.487847222222186,202
2014-07-07,27.6,18.4,21.789305555555597,202
2014-07-08,28.8,18.1,23.12666666666668,202
2014-07-09,29.2,19.1,24.050277777777826,202
2014-07-10,28.8,20.5,24.200640569395034,202
2014-07-11,29.3,19.6,23.72277777777785,202
2014-07-12,30.1,19.8,24.16340277777777,202
2014-07-13,29.6,19.3,24.373680555555595,202
2014-07-14,29.0,19.8,24.188263888888876,202
2014-07-15,29.3,20.3,24.238819444444516,202
2014-07-16,29.0,19.9,23.7677777777778,202
2014-07-17,28.8,18.6,23.930090340514287,202
2014-07-18,28.4,20.3,23.854861111111223,202
2014-07-19,29.4,19.4,24.418333333333283,202
2014-07-20,29.0,18.9,24.109652777777757,202
2014-07-21,29.0,20.6,24.416932685635118,202
2014-07-22,29.0,20.7,24.36652777777779,202
2014-07-23,29.2,20.5,24.60048611111116,202
2014-07-24,29.2,20.4,24.75618055555551,202
2014-07-25,29.4,19.7,24.73090277777783,202
2014-07-26,29.6,17.5,23.764166666666547,202
2014-07-27,28.8,18.0,22.58458333333332,202
2014-07-28,28.9,20.1,24.478402777777813,202
2014-07-29,30.3,19.4,24.18686233403209,202
2014-07-30,28.8,20.2,24.496177901320316,202
2014-07-31,29.3,19.6,24.099791666666704,202
2014-08-01,30.5,19.6,24.55833333333323,202
2014-08-02,28.5,18.4,21.824375000000064,202
2014-08-03,28.3,18.5,22.99805555555556,202
2014-08-04,28.9,18.2,22.78708333333332,202
2014-08-05,29.7,19.0,23.815277777777773,202
2014-08-06,28.3,18.3,23.168888888888876,202
2014-08-07,28.7,17.0,21.335183900069367,202
2014-08-08,28.0,17.9,22.16847222222228,202
2014-08-09,29.4,18.2,23.21249999999997,202
2014-08-10,29.2,17.3,22.23861111111113,202
2014-08-11,29.1,18.2,23.093680555555622,202
2014-08-12,28.1,17.6,22.15437500000001,202
2014-08-13,28.8,18.3,23.007708333333362,202
2014-08-14,27.4,17.8,22.18236111111109,202
2014-08-15,29.2,18.2,23.912013888888872,202
2014-08-16,29.5,20.4,24.391458333333393,202
2014-08-17,29.9,19.2,24.068472222222216,202
2014-08-18,28.4,19.5,23.651944444444467,202
2014-08-19,27.5,19.1,22.08715277777779,202
2014-08-20,28.9,19.7,23.62354166666663,202
2014-08-21,29.6,19.7,23.441319444444495,202
2014-08-22,28.0,19.1,22.492013888888835,202
2014-08-23,26.3,17.7,20.954444444444444,202
2014-08-24,30.0,18.6,23.31805555555551,202
2014-08-25,28.8,17.7,22.068680555555602,202
2014-08-26,27.8,18.6,21.635694444444425,202
2014-08-27,26.7,18.6,21.5522222222222,202
2014-08-28,26.1,17.5,21.100277777777777,202
2014-08-29,29.1,18.4,23.034583333333284,202
2014-08-30,29.1,19.5,23.97319444444444,202
2014-08-31,29.7,18.6,24.026736111111138,202
2014-09-01,30.0,19.6,24.48354166666669,202
2014-09-02,28.5,20.3,23.39395833333323,202
2014-09-03,29.5,18.9,23.436041666666696,202
2014-09-04,28.8,18.1,23.10368055555555,202
2014-09-05,28.9,19.2,23.754583333333343,202
2014-09-06,29.5,20.2,23.9015972222222,202
2014-09-07,29.3,19.4,23.870624999999986,202
2014-09-08,28.5,20.4,24.328263888888845,202
2014-09-09,29.7,18.9,24.29736111111106,202
2014-09-10,28.3,18.3,22.904722222222198,202
2014-09-11,26.2,17.6,20.432115249472933,202
2014-09-12,27.3,17.3,20.782638888888847,202
2014-09-13,29.0,16.8,21.66784722222229,202
2014-09-14,28.1,16.5,21.394861111111144,202
2014-09-15,28.4,17.6,21.50159722222224,202
2014-09-16,29.1,18.9,23.376388888888908,202
2014-09-17,28.7,18.2,22.28340306834028,202
2014-09-18,26.9,18.6,20.77895833333338,202
2014-09-19,25.9,17.3,20.454127781766022,202
2014-09-20,26.4,18.1,21.0549305555555,202
2014-09-21,27.9,18.0,20.862708333333266,202
2014-09-22,27.2,18.3,20.748055555555588,202
2014-09-23,29.2,17.5,22.120833333333408,202
2014-09-24,29.5,19.2,23.487777777777772,202
2014-09-25,28.4,18.4,22.93076923076924,202
2014-09-26,28.1,17.7,20.807291666666618,202
2014-09-27,28.7,18.4,22.864305555555475,202
2014-09-28,27.8,19.3,21.772291666666604,202
2014-09-29,29.1,18.5,23.610763888888908,202
2014-09-30,29.5,18.9,24.010972222222215,202
2014-10-01,29.0,19.2,23.760833333333288,202
2014-10-02,28.3,19.5,23.92068483577918,202
2014-10-03,28.9,17.6,23.817904233171337,202
2014-10-04,29.6,19.7,22.951458333333353,202
2014-10-05,30.5,17.8,21.916458333333317,202
2014-10-06,29.7,18.1,21.131805555555577,202
2014-10-07,25.6,17.1,20.137083333333283,202
2014-10-08,24.1,17.7,19.95424791086347,202
2014-10-09,21.5,17.2,18.624027777777844,202
2014-10-10,23.6,18.2,19.90027777777777,202
2014-10-11,25.6,18.4,20.91013888888898,202
2014-10-12,28.7,18.0,21.07368055555556,202
2014-10-13,26.3,18.2,20.805347222222277,202
2014-10-14,26.4,18.2,21.11479166666668,202
2014-10-15,25.8,17.9,20.66880222841225,202
2014-10-16,27.5,18.5,22.35138888888895,202
2014-10-17,27.5,18.8,21.12124999999996,202
2014-10-18,25.7,18.3,21.173194444444437,202
2014-10-19,26.1,18.8,21.030069444444546,202
2014-10-20,25.5,17.9,20.76041666666671,202
2014-10-21,28.9,19.3,22.63861111111109,202
2014-10-22,26.4,17.5,20.734236111111045,202
2014-10-23,28.6,16.9,21.94055555555547,202
2014-10-24,28.6,18.6,22.125174337517425,202
2014-10-25,26.7,17.9,21.263472222222212,202
2014-10-26,22.0,16.2,19.399405204460898,202
2014-10-27,27.9,17.6,21.162790697674442,202
2014-10-28,28.8,18.4,21.60840277777784,202
2014-10-29,27.9,15.6,20.50756944444451,202
2014-10-30,27.0,17.6,20.307638888888885,202
2014-10-31,25.4,17.6,20.30972222222232,202
2014-11-01,26.7,18.3,21.67888888888884,202
2014-11-02,28.0,19.1,22.37951388888888,202
2014-11-03,29.2,18.9,23.360833333333268,202
2014-11-04,29.4,19.7,22.082847222222195,202
2014-11-05,26.7,19.1,21.413212795549445,202
2014-11-06,27.4,18.4,20.99034722222219,202
2014-11-07,28.0,17.8,21.036250000000017,202
